activation_month,observation_month,months_since_activation,prior_revenue_lifecycle_state,revenue_lifecycle_state,persona,initial_subscription_group,segment_level,companies,transition_rate_from_prior_state_pct
2025-12-01,2026-01-01,1,Active,Active,Professeur,business,persona_x_initial_plan,1,50.0
2025-12-01,2026-01-01,1,Active,At-risk,Professeur,business,persona_x_initial_plan,1,50.0
2025-12-01,2026-01-01,1,Active,Active,Professeur,free,persona_x_initial_plan,31,93.94
2025-12-01,2026-01-01,1,Active,At-risk,Professeur,free,persona_x_initial_plan,2,6.06
2025-12-01,2026-01-01,1,Active,Active,Professeur,plus,persona_x_initial_plan,5,100.0
2025-12-01,2026-01-01,1,Active,Active,Professeur,start,persona_x_initial_plan,43,100.0
2025-12-01,2026-01-01,1,Active,At-risk,Repair,business,persona_x_initial_plan,1,100.0
2025-12-01,2026-01-01,1,Active,Active,Repair,free,persona_x_initial_plan,8,100.0
2025-12-01,2026-01-01,1,Active,Active,Repair,plus,persona_x_initial_plan,2,100.0
2025-12-01,2026-01-01,1,Active,Active,Repair,start,persona_x_initial_plan,8,100.0
2025-12-01,2026-01-01,1,Active,Active,Repair_Installation,free,persona_x_initial_plan,2,100.0
2025-12-01,2026-01-01,1,Active,Active,Repair_Installation,start,persona_x_initial_plan,2,100.0
2025-12-01,2026-01-01,1,Active,At-risk,Restauration,business,persona_x_initial_plan,1,100.0
2025-12-01,2026-01-01,1,Active,Active,Restauration,free,persona_x_initial_plan,33,97.06
2025-12-01,2026-01-01,1,Active,At-risk,Restauration,free,persona_x_initial_plan,1,2.94
2025-12-01,2026-01-01,1,Active,Active,Restauration,plus,persona_x_initial_plan,13,100.0
2025-12-01,2026-01-01,1,Active,Active,Restauration,start,persona_x_initial_plan,33,100.0
2025-12-01,2026-01-01,1,Active,Active,Retail,business,persona_x_initial_plan,2,66.67
2025-12-01,2026-01-01,1,Active,At-risk,Retail,business,persona_x_initial_plan,1,33.33
2025-12-01,2026-01-01,1,Active,Active,Retail,free,persona_x_initial_plan,167,97.66
2025-12-01,2026-01-01,1,Active,At-risk,Retail,free,persona_x_initial_plan,4,2.34
2025-12-01,2026-01-01,1,Never monetized,Never monetized,Retail,free,persona_x_initial_plan,1,100.0
2025-12-01,2026-01-01,1,Active,Active,Retail,plus,persona_x_initial_plan,54,94.74
2025-12-01,2026-01-01,1,Active,At-risk,Retail,plus,persona_x_initial_plan,3,5.26
2025-12-01,2026-01-01,1,Active,Active,Retail,start,persona_x_initial_plan,149,96.75
2025-12-01,2026-01-01,1,Active,At-risk,Retail,start,persona_x_initial_plan,5,3.25
2025-12-01,2026-01-01,1,Never monetized,Never monetized,Retail,start,persona_x_initial_plan,1,100.0
2025-12-01,2026-01-01,1,Active,Active,Wholesale,business,persona_x_initial_plan,5,100.0
2025-12-01,2026-01-01,1,Active,Active,Wholesale,free,persona_x_initial_plan,11,91.67
2025-12-01,2026-01-01,1,Active,At-risk,Wholesale,free,persona_x_initial_plan,1,8.33
2025-12-01,2026-01-01,1,Active,Active,Wholesale,plus,persona_x_initial_plan,16,100.0
2025-12-01,2026-01-01,1,Active,Active,Wholesale,start,persona_x_initial_plan,33,100.0
2025-12-01,2026-01-01,1,Never monetized,Never monetized,Wholesale,start,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,ALL,business,initial_plan,39,92.86
2025-12-01,2026-02-01,2,Active,At-risk,ALL,business,initial_plan,3,7.14
2025-12-01,2026-02-01,2,At-risk,At-risk,ALL,business,initial_plan,23,100.0
2025-12-01,2026-02-01,2,Active,Active,ALL,free,initial_plan,1035,96.1
2025-12-01,2026-02-01,2,Active,At-risk,ALL,free,initial_plan,42,3.9
2025-12-01,2026-02-01,2,At-risk,Active,ALL,free,initial_plan,8,16.67
2025-12-01,2026-02-01,2,At-risk,At-risk,ALL,free,initial_plan,40,83.33
2025-12-01,2026-02-01,2,Never monetized,Never monetized,ALL,free,initial_plan,4,100.0
2025-12-01,2026-02-01,2,Active,Active,ALL,plus,initial_plan,318,93.81
2025-12-01,2026-02-01,2,Active,At-risk,ALL,plus,initial_plan,21,6.19
2025-12-01,2026-02-01,2,At-risk,Active,ALL,plus,initial_plan,5,29.41
2025-12-01,2026-02-01,2,At-risk,At-risk,ALL,plus,initial_plan,12,70.59
2025-12-01,2026-02-01,2,Never monetized,Never monetized,ALL,plus,initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,ALL,start,initial_plan,1091,96.98
2025-12-01,2026-02-01,2,Active,At-risk,ALL,start,initial_plan,34,3.02
2025-12-01,2026-02-01,2,At-risk,Active,ALL,start,initial_plan,5,20.0
2025-12-01,2026-02-01,2,At-risk,At-risk,ALL,start,initial_plan,20,80.0
2025-12-01,2026-02-01,2,Never monetized,Active,ALL,start,initial_plan,1,20.0
2025-12-01,2026-02-01,2,Never monetized,Never monetized,ALL,start,initial_plan,4,80.0
2025-12-01,2026-02-01,2,Active,Active,ALL,ALL,overall,2483,96.13
2025-12-01,2026-02-01,2,Active,At-risk,ALL,ALL,overall,100,3.87
2025-12-01,2026-02-01,2,At-risk,Active,ALL,ALL,overall,18,15.93
2025-12-01,2026-02-01,2,At-risk,At-risk,ALL,ALL,overall,95,84.07
2025-12-01,2026-02-01,2,Never monetized,Active,ALL,ALL,overall,1,10.0
2025-12-01,2026-02-01,2,Never monetized,Never monetized,ALL,ALL,overall,9,90.0
2025-12-01,2026-02-01,2,Active,Active,Automobile_Trade_Repair,ALL,persona,109,93.16
2025-12-01,2026-02-01,2,Active,At-risk,Automobile_Trade_Repair,ALL,persona,8,6.84
2025-12-01,2026-02-01,2,At-risk,At-risk,Automobile_Trade_Repair,ALL,persona,4,100.0
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Automobile_Trade_Repair,ALL,persona,2,100.0
2025-12-01,2026-02-01,2,Active,Active,BTP,ALL,persona,429,97.06
2025-12-01,2026-02-01,2,Active,At-risk,BTP,ALL,persona,13,2.94
2025-12-01,2026-02-01,2,At-risk,Active,BTP,ALL,persona,3,15.79
2025-12-01,2026-02-01,2,At-risk,At-risk,BTP,ALL,persona,16,84.21
2025-12-01,2026-02-01,2,Active,Active,Bankers_Insurance,ALL,persona,34,91.89
2025-12-01,2026-02-01,2,Active,At-risk,Bankers_Insurance,ALL,persona,3,8.11
2025-12-01,2026-02-01,2,At-risk,At-risk,Bankers_Insurance,ALL,persona,2,100.0
2025-12-01,2026-02-01,2,Active,Active,Bikers_Drivers,ALL,persona,129,94.85
2025-12-01,2026-02-01,2,Active,At-risk,Bikers_Drivers,ALL,persona,7,5.15
2025-12-01,2026-02-01,2,At-risk,Active,Bikers_Drivers,ALL,persona,2,13.33
2025-12-01,2026-02-01,2,At-risk,At-risk,Bikers_Drivers,ALL,persona,13,86.67
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Bikers_Drivers,ALL,persona,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Cleaning_CallCenters,ALL,persona,9,100.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Cleaning_CallCenters,ALL,persona,1,100.0
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Cleaning_CallCenters,ALL,persona,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Consultant,ALL,persona,432,97.74
2025-12-01,2026-02-01,2,Active,At-risk,Consultant,ALL,persona,10,2.26
2025-12-01,2026-02-01,2,At-risk,Active,Consultant,ALL,persona,4,25.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Consultant,ALL,persona,12,75.0
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Consultant,ALL,persona,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Developer_IT,ALL,persona,216,97.3
2025-12-01,2026-02-01,2,Active,At-risk,Developer_IT,ALL,persona,6,2.7
2025-12-01,2026-02-01,2,At-risk,Active,Developer_IT,ALL,persona,1,12.5
2025-12-01,2026-02-01,2,At-risk,At-risk,Developer_IT,ALL,persona,7,87.5
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Developer_IT,ALL,persona,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Media_Publishing,ALL,persona,101,97.12
2025-12-01,2026-02-01,2,Active,At-risk,Media_Publishing,ALL,persona,3,2.88
2025-12-01,2026-02-01,2,At-risk,Active,Media_Publishing,ALL,persona,1,25.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Media_Publishing,ALL,persona,3,75.0
2025-12-01,2026-02-01,2,Never monetized,Active,Media_Publishing,ALL,persona,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Medical_Professionals,ALL,persona,27,96.43
2025-12-01,2026-02-01,2,Active,At-risk,Medical_Professionals,ALL,persona,1,3.57
2025-12-01,2026-02-01,2,Active,Active,Others,ALL,persona,411,96.03
2025-12-01,2026-02-01,2,Active,At-risk,Others,ALL,persona,17,3.97
2025-12-01,2026-02-01,2,At-risk,Active,Others,ALL,persona,2,8.33
2025-12-01,2026-02-01,2,At-risk,At-risk,Others,ALL,persona,22,91.67
2025-12-01,2026-02-01,2,Active,Active,Professeur,ALL,persona,77,96.25
2025-12-01,2026-02-01,2,Active,At-risk,Professeur,ALL,persona,3,3.75
2025-12-01,2026-02-01,2,At-risk,At-risk,Professeur,ALL,persona,3,100.0
2025-12-01,2026-02-01,2,Active,Active,Repair,ALL,persona,18,100.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Repair,ALL,persona,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Repair_Installation,ALL,persona,4,100.0
2025-12-01,2026-02-01,2,Active,Active,Restauration,ALL,persona,74,93.67
2025-12-01,2026-02-01,2,Active,At-risk,Restauration,ALL,persona,5,6.33
2025-12-01,2026-02-01,2,At-risk,At-risk,Restauration,ALL,persona,2,100.0
2025-12-01,2026-02-01,2,Active,Active,Retail,ALL,persona,350,94.09
2025-12-01,2026-02-01,2,Active,At-risk,Retail,ALL,persona,22,5.91
2025-12-01,2026-02-01,2,At-risk,Active,Retail,ALL,persona,5,38.46
2025-12-01,2026-02-01,2,At-risk,At-risk,Retail,ALL,persona,8,61.54
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Retail,ALL,persona,2,100.0
2025-12-01,2026-02-01,2,Active,Active,Wholesale,ALL,persona,63,96.92
2025-12-01,2026-02-01,2,Active,At-risk,Wholesale,ALL,persona,2,3.08
2025-12-01,2026-02-01,2,At-risk,At-risk,Wholesale,ALL,persona,1,100.0
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Wholesale,ALL,persona,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Automobile_Trade_Repair,business,persona_x_initial_plan,4,100.0
2025-12-01,2026-02-01,2,Active,Active,Automobile_Trade_Repair,free,persona_x_initial_plan,27,100.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Automobile_Trade_Repair,free,persona_x_initial_plan,2,100.0
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Automobile_Trade_Repair,free,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Automobile_Trade_Repair,plus,persona_x_initial_plan,20,83.33
2025-12-01,2026-02-01,2,Active,At-risk,Automobile_Trade_Repair,plus,persona_x_initial_plan,4,16.67
2025-12-01,2026-02-01,2,At-risk,At-risk,Automobile_Trade_Repair,plus,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Automobile_Trade_Repair,start,persona_x_initial_plan,58,93.55
2025-12-01,2026-02-01,2,Active,At-risk,Automobile_Trade_Repair,start,persona_x_initial_plan,4,6.45
2025-12-01,2026-02-01,2,At-risk,At-risk,Automobile_Trade_Repair,start,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Automobile_Trade_Repair,start,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,BTP,business,persona_x_initial_plan,15,93.75
2025-12-01,2026-02-01,2,Active,At-risk,BTP,business,persona_x_initial_plan,1,6.25
2025-12-01,2026-02-01,2,At-risk,At-risk,BTP,business,persona_x_initial_plan,5,100.0
2025-12-01,2026-02-01,2,Active,Active,BTP,free,persona_x_initial_plan,161,95.83
2025-12-01,2026-02-01,2,Active,At-risk,BTP,free,persona_x_initial_plan,7,4.17
2025-12-01,2026-02-01,2,At-risk,Active,BTP,free,persona_x_initial_plan,1,14.29
2025-12-01,2026-02-01,2,At-risk,At-risk,BTP,free,persona_x_initial_plan,6,85.71
2025-12-01,2026-02-01,2,Active,Active,BTP,plus,persona_x_initial_plan,91,98.91
2025-12-01,2026-02-01,2,Active,At-risk,BTP,plus,persona_x_initial_plan,1,1.09
2025-12-01,2026-02-01,2,At-risk,Active,BTP,plus,persona_x_initial_plan,2,50.0
2025-12-01,2026-02-01,2,At-risk,At-risk,BTP,plus,persona_x_initial_plan,2,50.0
2025-12-01,2026-02-01,2,Active,Active,BTP,start,persona_x_initial_plan,162,97.59
2025-12-01,2026-02-01,2,Active,At-risk,BTP,start,persona_x_initial_plan,4,2.41
2025-12-01,2026-02-01,2,At-risk,At-risk,BTP,start,persona_x_initial_plan,3,100.0
2025-12-01,2026-02-01,2,Active,Active,Bankers_Insurance,free,persona_x_initial_plan,22,91.67
2025-12-01,2026-02-01,2,Active,At-risk,Bankers_Insurance,free,persona_x_initial_plan,2,8.33
2025-12-01,2026-02-01,2,At-risk,At-risk,Bankers_Insurance,free,persona_x_initial_plan,2,100.0
2025-12-01,2026-02-01,2,Active,Active,Bankers_Insurance,plus,persona_x_initial_plan,3,100.0
2025-12-01,2026-02-01,2,Active,Active,Bankers_Insurance,start,persona_x_initial_plan,9,90.0
2025-12-01,2026-02-01,2,Active,At-risk,Bankers_Insurance,start,persona_x_initial_plan,1,10.0
2025-12-01,2026-02-01,2,Active,Active,Bikers_Drivers,business,persona_x_initial_plan,3,75.0
2025-12-01,2026-02-01,2,Active,At-risk,Bikers_Drivers,business,persona_x_initial_plan,1,25.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Bikers_Drivers,business,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Bikers_Drivers,free,persona_x_initial_plan,49,90.74
2025-12-01,2026-02-01,2,Active,At-risk,Bikers_Drivers,free,persona_x_initial_plan,5,9.26
2025-12-01,2026-02-01,2,At-risk,Active,Bikers_Drivers,free,persona_x_initial_plan,1,14.29
2025-12-01,2026-02-01,2,At-risk,At-risk,Bikers_Drivers,free,persona_x_initial_plan,6,85.71
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Bikers_Drivers,free,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Bikers_Drivers,plus,persona_x_initial_plan,21,95.45
2025-12-01,2026-02-01,2,Active,At-risk,Bikers_Drivers,plus,persona_x_initial_plan,1,4.55
2025-12-01,2026-02-01,2,At-risk,At-risk,Bikers_Drivers,plus,persona_x_initial_plan,2,100.0
2025-12-01,2026-02-01,2,Active,Active,Bikers_Drivers,start,persona_x_initial_plan,56,100.0
2025-12-01,2026-02-01,2,At-risk,Active,Bikers_Drivers,start,persona_x_initial_plan,1,20.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Bikers_Drivers,start,persona_x_initial_plan,4,80.0
2025-12-01,2026-02-01,2,Active,Active,Cleaning_CallCenters,free,persona_x_initial_plan,3,100.0
2025-12-01,2026-02-01,2,Active,Active,Cleaning_CallCenters,plus,persona_x_initial_plan,3,100.0
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Cleaning_CallCenters,plus,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Cleaning_CallCenters,start,persona_x_initial_plan,3,100.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Cleaning_CallCenters,start,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Consultant,business,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Consultant,business,persona_x_initial_plan,3,100.0
2025-12-01,2026-02-01,2,Active,Active,Consultant,free,persona_x_initial_plan,212,99.07
2025-12-01,2026-02-01,2,Active,At-risk,Consultant,free,persona_x_initial_plan,2,0.93
2025-12-01,2026-02-01,2,At-risk,Active,Consultant,free,persona_x_initial_plan,2,28.57
2025-12-01,2026-02-01,2,At-risk,At-risk,Consultant,free,persona_x_initial_plan,5,71.43
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Consultant,free,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Consultant,plus,persona_x_initial_plan,24,92.31
2025-12-01,2026-02-01,2,Active,At-risk,Consultant,plus,persona_x_initial_plan,2,7.69
2025-12-01,2026-02-01,2,At-risk,At-risk,Consultant,plus,persona_x_initial_plan,2,100.0
2025-12-01,2026-02-01,2,Active,Active,Consultant,start,persona_x_initial_plan,195,97.01
2025-12-01,2026-02-01,2,Active,At-risk,Consultant,start,persona_x_initial_plan,6,2.99
2025-12-01,2026-02-01,2,At-risk,Active,Consultant,start,persona_x_initial_plan,2,50.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Consultant,start,persona_x_initial_plan,2,50.0
2025-12-01,2026-02-01,2,Active,Active,Developer_IT,free,persona_x_initial_plan,92,97.87
2025-12-01,2026-02-01,2,Active,At-risk,Developer_IT,free,persona_x_initial_plan,2,2.13
2025-12-01,2026-02-01,2,At-risk,Active,Developer_IT,free,persona_x_initial_plan,1,14.29
2025-12-01,2026-02-01,2,At-risk,At-risk,Developer_IT,free,persona_x_initial_plan,6,85.71
2025-12-01,2026-02-01,2,Active,Active,Developer_IT,plus,persona_x_initial_plan,10,76.92
2025-12-01,2026-02-01,2,Active,At-risk,Developer_IT,plus,persona_x_initial_plan,3,23.08
2025-12-01,2026-02-01,2,Active,Active,Developer_IT,start,persona_x_initial_plan,114,99.13
2025-12-01,2026-02-01,2,Active,At-risk,Developer_IT,start,persona_x_initial_plan,1,0.87
2025-12-01,2026-02-01,2,At-risk,At-risk,Developer_IT,start,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Never monetized,Never monetized,Developer_IT,start,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Media_Publishing,business,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Media_Publishing,free,persona_x_initial_plan,51,96.23
2025-12-01,2026-02-01,2,Active,At-risk,Media_Publishing,free,persona_x_initial_plan,2,3.77
2025-12-01,2026-02-01,2,At-risk,Active,Media_Publishing,free,persona_x_initial_plan,1,50.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Media_Publishing,free,persona_x_initial_plan,1,50.0
2025-12-01,2026-02-01,2,Active,Active,Media_Publishing,plus,persona_x_initial_plan,7,100.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Media_Publishing,plus,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Media_Publishing,start,persona_x_initial_plan,42,97.67
2025-12-01,2026-02-01,2,Active,At-risk,Media_Publishing,start,persona_x_initial_plan,1,2.33
2025-12-01,2026-02-01,2,At-risk,At-risk,Media_Publishing,start,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Never monetized,Active,Media_Publishing,start,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Medical_Professionals,free,persona_x_initial_plan,10,90.91
2025-12-01,2026-02-01,2,Active,At-risk,Medical_Professionals,free,persona_x_initial_plan,1,9.09
2025-12-01,2026-02-01,2,Active,Active,Medical_Professionals,plus,persona_x_initial_plan,3,100.0
2025-12-01,2026-02-01,2,Active,Active,Medical_Professionals,start,persona_x_initial_plan,14,100.0
2025-12-01,2026-02-01,2,Active,Active,Others,business,persona_x_initial_plan,7,87.5
2025-12-01,2026-02-01,2,Active,At-risk,Others,business,persona_x_initial_plan,1,12.5
2025-12-01,2026-02-01,2,At-risk,At-risk,Others,business,persona_x_initial_plan,10,100.0
2025-12-01,2026-02-01,2,Active,Active,Others,free,persona_x_initial_plan,170,96.05
2025-12-01,2026-02-01,2,Active,At-risk,Others,free,persona_x_initial_plan,7,3.95
2025-12-01,2026-02-01,2,At-risk,At-risk,Others,free,persona_x_initial_plan,6,100.0
2025-12-01,2026-02-01,2,Active,Active,Others,plus,persona_x_initial_plan,55,98.21
2025-12-01,2026-02-01,2,Active,At-risk,Others,plus,persona_x_initial_plan,1,1.79
2025-12-01,2026-02-01,2,At-risk,Active,Others,plus,persona_x_initial_plan,1,25.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Others,plus,persona_x_initial_plan,3,75.0
2025-12-01,2026-02-01,2,Active,Active,Others,start,persona_x_initial_plan,179,95.72
2025-12-01,2026-02-01,2,Active,At-risk,Others,start,persona_x_initial_plan,8,4.28
2025-12-01,2026-02-01,2,At-risk,Active,Others,start,persona_x_initial_plan,1,25.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Others,start,persona_x_initial_plan,3,75.0
2025-12-01,2026-02-01,2,Active,Active,Professeur,business,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Professeur,business,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Professeur,free,persona_x_initial_plan,29,93.55
2025-12-01,2026-02-01,2,Active,At-risk,Professeur,free,persona_x_initial_plan,2,6.45
2025-12-01,2026-02-01,2,At-risk,At-risk,Professeur,free,persona_x_initial_plan,2,100.0
2025-12-01,2026-02-01,2,Active,Active,Professeur,plus,persona_x_initial_plan,5,100.0
2025-12-01,2026-02-01,2,Active,Active,Professeur,start,persona_x_initial_plan,42,97.67
2025-12-01,2026-02-01,2,Active,At-risk,Professeur,start,persona_x_initial_plan,1,2.33
2025-12-01,2026-02-01,2,At-risk,At-risk,Repair,business,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Repair,free,persona_x_initial_plan,8,100.0
2025-12-01,2026-02-01,2,Active,Active,Repair,plus,persona_x_initial_plan,2,100.0
2025-12-01,2026-02-01,2,Active,Active,Repair,start,persona_x_initial_plan,8,100.0
2025-12-01,2026-02-01,2,Active,Active,Repair_Installation,free,persona_x_initial_plan,2,100.0
2025-12-01,2026-02-01,2,Active,Active,Repair_Installation,start,persona_x_initial_plan,2,100.0
2025-12-01,2026-02-01,2,At-risk,At-risk,Restauration,business,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Restauration,free,persona_x_initial_plan,31,93.94
2025-12-01,2026-02-01,2,Active,At-risk,Restauration,free,persona_x_initial_plan,2,6.06
2025-12-01,2026-02-01,2,At-risk,At-risk,Restauration,free,persona_x_initial_plan,1,100.0
2025-12-01,2026-02-01,2,Active,Active,Restauration,plus,persona_x_initial_plan,11,84.62
2025-12-01,2026-02-01,2,Active,At-risk,Restauration,plus,persona_x_initial_plan,2,15.38
2025-12-01,2026-02-01,2,Active,Active,Restauration,start,persona_x_initial_plan,32,96.97
2025-12-01,2026-02-01,2,Active,At-risk,Restauration,start,persona_x_initial_plan,1,3.03
